HFA ID,Address,Building Units,Owner Name,HUD LIHTC ID,BBL / Parcel ID,BIN (NYC DOB),Census Tract (2020),Assembly District,State Senate District,Congressional District,latitude,longitude,Property name,Total Project Units,Number of buildings in project,Management name,Contact address,Contact phone,Contact email,County,New Construction / Rehab,Placed-in-Service date,Floodplain 100-yr / 500-yr flag,School district name,School district SDL code,x,y
1436,"1101-1139 Crescent Drive, Tarrytown, 10591",20,Crescent Drive Owner LLC,NY-95-90023,,NA,36119011402,92,35,16,41.06374695,-73.85035287,Talleyrand Crescent,300,11,"Equity Residential Management, LLC",,,,Westchester,New Construction,11/20/1997,Not in floodplain,IRVINGTON UFSD,660402,596594.770619219,4546470.258890529
1436,"1202-1240 Crescent Drive, Tarrytown, 10591",20,Crescent Drive Owner LLC,NY-95-90024,,NA,36119011402,92,35,16,41.06376227,-73.84937712,Talleyrand Crescent,300,11,"Equity Residential Management, LLC",,,,Westchester,New Construction,11/20/1997,Not in floodplain,IRVINGTON UFSD,660402,596676.733431105,4546473.040854155
1436,"1302-1340 Crescent Drive, Tarrytown, 10591",20,Crescent Drive Owner LLC,NY-95-90025,,NA,36119011402,92,35,16,41.06367997,-73.84885283,Talleyrand Crescent,300,11,"Equity Residential Management, LLC",,,,Westchester,New Construction,11/20/1997,Not in floodplain,IRVINGTON UFSD,660402,596720.906336828,4546464.485762142
1436,"1402-1440 Crescent Drive, Tarrytown, 10591",20,Crescent Drive Owner LLC,NY-95-90026,,NA,36119011402,92,35,16,41.06346799,-73.84841811,Talleyrand Crescent,300,11,"Equity Residential Management, LLC",,,,Westchester,New Construction,12/30/1997,Not in floodplain,IRVINGTON UFSD,660402,596757.7435111969,4546441.435279437
1436,"1501-1587 Crescent Drive, Tarrytown, 10591",44,Crescent Drive Owner LLC,NY-95-90027,,NA,36119011402,92,35,16,41.0630535,-73.84728322,Talleyrand Crescent,300,11,"Equity Residential Management, LLC",,,,Westchester,New Construction,11/2/1997,Not in floodplain,IRVINGTON UFSD,660402,596853.7087602427,4546396.680932452
1436,"1602-1680 Crescent Drive, Tarrytown, 10591",40,Crescent Drive Owner LLC,NY-95-90028,,NA,36119011402,92,35,16,41.06294383,-73.84727331,Talleyrand Crescent,300,11,"Equity Residential Management, LLC",,,,Westchester,New Construction,12/30/1997,Not in floodplain,IRVINGTON UFSD,660402,596854.7023585086,4546384.517051847
1436,"1701-1771 Crescent Drive, Tarrytown, 10591",36,Crescent Drive Owner LLC,NY-95-90029,,NA,36119011402,92,35,16,41.0629175,-73.84630113,Talleyrand Crescent,300,11,"Equity Residential Management, LLC",,,,Westchester,New Construction,12/30/1997,Not in floodplain,IRVINGTON UFSD,660402,596936.427322099,4546382.674212953
1436,"1802-1840 Crescent Drive, Tarrytown, 10591",20,Crescent Drive Owner LLC,NY-95-90030,,NA,36119011402,92,35,16,41.06283579,-73.84645843,Talleyrand Crescent,300,11,"Equity Residential Management, LLC",,,,Westchester,New Construction,12/30/1997,Not in floodplain,IRVINGTON UFSD,660402,596923.3303476867,4546373.42844056
1436,"1902-1940 Crescent Drive, Tarrytown, 10591",20,Crescent Drive Owner LLC,NY-95-90031,,NA,36119011402,92,35,16,41.06276495,-73.84605228,Talleyrand Crescent,300,11,"Equity Residential Management, LLC",,,,Westchester,New Construction,12/30/1997,Not in floodplain,IRVINGTON UFSD,660402,596957.5607429629,4546366.015687799
1436,"2001-2039 Crescent Drive, Tarrytown, 10591",20,Crescent Drive Owner LLC,NY-95-90032,,NA,36119011402,92,35,16,41.06301801,-73.84530768,Talleyrand Crescent,300,11,"Equity Residential Management, LLC",,,,Westchester,New Construction,12/30/1997,Not in floodplain,IRVINGTON UFSD,660402,597019.75310836,4546394.936942413
1436,"2102-2140 Crescent Drive, Tarrytown, 10591",40,Crescent Drive Owner LLC,NY-95-90033,,NA,36119011402,92,35,16,41.06292927,-73.84522182,Talleyrand Crescent,300,11,"Equity Residential Management, LLC",,,,Westchester,New Construction,12/30/1997,Not in floodplain,IRVINGTON UFSD,660402,597027.0978313112,4546385.181096394
1438,"245 King Street, Port Chester, 10573",129,Kingsport Apartments LP,NY-13-90001,,NA,36119008000,91,37,16,41.005248,-73.663622,Kingsport Housing For The Elderly,129,1,,,,,Westchester,New Construction,11/29/2012,Not in floodplain,PORT CHESTER-RYE UFSD,661904,612383.958562909,4540199.666888544
1439,"25 Bloomfield Meadows, Bloomfield, 14469",24,Bloomfield Meadows LP,NY-01-90016,,NA,36069050501,133,54,24,42.901051,-77.415272,Bloomfield Meadows,24,1,"Rochester Management, Inc.",,,,Ontario,New Construction,6/30/2000,Not in floodplain,EAST BLOOMFIELD CSD,430501,302815.18293666386,4752656.85344199
1440,"403 Trenton Ave, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90011,,NA,36029007103,149,63,26,42.896083,-78.891732,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,6/21/2001,Not in floodplain,BUFFALO CITY SD,140600,182239.0586584258,4756626.604777121
1440,"401 Trenton Ave, Buffalo, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90012,,NA,36029007103,149,63,26,42.896073,-78.891722,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,6/21/2001,Not in floodplain,BUFFALO CITY SD,140600,182239.82382507756,4756625.456311676
1440,"399 Trenton Ave, Buffalo, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90013,,NA,36029007103,149,63,26,42.896042,-78.891692,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,6/21/2001,Not in floodplain,BUFFALO CITY SD,140600,182242.11418383667,4756621.89985065
1440,"397 Trenton Ave, Buffalo, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90014,,NA,36029007103,149,63,26,42.895995,-78.891648,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,6/21/2001,Not in floodplain,BUFFALO CITY SD,140600,182245.46549570444,4756616.51340934
1440,"395 Trenton Ave, Buffalo, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90015,,NA,36029007103,149,63,26,42.895949,-78.891604,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,5/31/2001,Not in floodplain,BUFFALO CITY SD,140600,182248.821955978,4756611.23803527
1440,"393 Trenton Ave, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90016,,NA,36029007103,149,63,26,42.895903,-78.89156,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,5/31/2001,Not in floodplain,BUFFALO CITY SD,140600,182252.1784218102,4756605.9626631485
1440,"391 Trenton Ave, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90017,,NA,36029007103,149,63,26,42.895857,-78.891516,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,7/8/2001,Not in floodplain,BUFFALO CITY SD,140600,182255.53489320294,4756600.687292975
1440,"389 Trenton Ave, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90018,,NA,36029007103,149,63,26,42.895811,-78.891472,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,7/8/2001,Not in floodplain,BUFFALO CITY SD,140600,182258.89137015416,4756595.4119247515
1440,"387 Trenton Ave, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90019,,NA,36029007103,149,63,26,42.895764,-78.891428,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,7/8/2001,Not in floodplain,BUFFALO CITY SD,140600,182262.24271019775,4756590.025493197
1440,"385 Trenton Ave, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90020,,NA,36029007103,149,63,26,42.895717,-78.891384,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,7/8/2001,Not in floodplain,BUFFALO CITY SD,140600,182265.5940559255,4756584.639063592
1440,"383 Trenton Ave, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90021,,NA,36029007103,149,63,26,42.895671,-78.89134,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,7/19/2001,Not in floodplain,BUFFALO CITY SD,140600,182268.9505496818,4756579.363701216
1440,"381 Trenton Ave, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90022,,NA,36029007103,149,63,26,42.896397,-78.891962,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,7/19/2001,Not in floodplain,BUFFALO CITY SD,140600,182221.8919326865,4756662.348994649
1440,"371 Trenton Ave, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90023,,NA,36029007103,149,63,26,42.895408,-78.891095,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,7/19/2001,Not in floodplain,BUFFALO CITY SD,140600,182287.60492608248,4756549.227248334
1440,"369 Trenton Ave, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90024,,NA,36029007103,149,63,26,42.895362,-78.891052,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,7/19/2001,Not in floodplain,BUFFALO CITY SD,140600,182290.87979628006,4756543.955679356
1440,"367 Trenton Ave, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90025,,NA,36029007103,149,63,26,42.895316,-78.891009,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,7/19/2001,Not in floodplain,BUFFALO CITY SD,140600,182294.1546719157,4756538.6841122415
1440,"365 Trenton Ave, Buffalo, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90026,,NA,36029007103,149,63,26,42.89527,-78.890965,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,7/19/2001,Not in floodplain,BUFFALO CITY SD,140600,182297.51121361612,4756533.408766483
1440,"76 Hudson St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90027,,NA,36029007103,149,63,26,42.895271,-78.890927,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,10/31/2001,Not in floodplain,BUFFALO CITY SD,140600,182300.6194591656,4756533.376173166
1440,"78 Hudson St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90028,,NA,36029007103,149,63,26,42.895165,-78.890583,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,10/31/2001,Not in floodplain,BUFFALO CITY SD,140600,182328.16573645384,4756520.302830721
1440,"80 Hudson St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90029,,NA,36029007103,149,63,26,42.895194,-78.890526,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,10/31/2001,Not in floodplain,BUFFALO CITY SD,140600,182332.9694951661,4756523.308257349
1440,"82 Hudson St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90030,,NA,36029007103,149,63,26,42.895223,-78.890468,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,10/31/2001,Not in floodplain,BUFFALO CITY SD,140600,182337.85491024295,4756526.3099071
1440,"84 Hudson St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90031,,NA,36029007103,149,63,26,42.895252,-78.890411,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,10/31/2001,Not in floodplain,BUFFALO CITY SD,140600,182342.65866026602,4756529.315340073
1440,"86 Hudson St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90032,,NA,36029007103,149,63,26,42.895281,-78.890354,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,10/31/2001,Not in floodplain,BUFFALO CITY SD,140600,182347.46240596956,4756532.320776196
1440,"88 Hudson St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90033,,NA,36029007103,149,63,26,42.895309,-78.890296,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,10/31/2001,Not in floodplain,BUFFALO CITY SD,140600,182352.3426669874,4756535.211370338
1440,"90 Hudson St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90034,,NA,36029007103,149,63,26,42.895338,-78.890239,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,10/31/2001,Not in floodplain,BUFFALO CITY SD,140600,182357.146404073,4756538.216812799
1440,"37 Hudson St, BUFFALO, 14201",2,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90035,,NA,36029007104,149,63,26,42.894322,-78.892001,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,11/27/2001,Not in floodplain,BUFFALO CITY SD,140600,182208.03511001845,4756432.0360143725
1440,"39 Hudson St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90036,,NA,36029007104,149,63,26,42.894368,-78.891908,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,11/27/2001,Not in floodplain,BUFFALO CITY SD,140600,182215.8662422978,4756436.793340706
1440,"41 Hudson St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90037,,NA,36029007104,149,63,26,42.894414,-78.891816,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,11/27/2001,Not in floodplain,BUFFALO CITY SD,140600,182223.61570160842,4756441.5544567425
1440,"43 Hudson St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90038,,NA,36029007104,149,63,26,42.894461,-78.891723,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,11/27/2001,Not in floodplain,BUFFALO CITY SD,140600,182231.45195427898,4756446.422865002
1440,"45 Hudson St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90039,,NA,36029007104,149,63,26,42.894507,-78.891631,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,11/27/2001,Not in floodplain,BUFFALO CITY SD,140600,182239.20139125496,4756451.183997512
1440,"47 Hudson St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90040,,NA,36029007104,149,63,26,42.894553,-78.891538,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,11/27/2001,Not in floodplain,BUFFALO CITY SD,140600,182247.03247873473,4756455.9413571535
1440,"49 Hudson St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90041,,NA,36029007104,149,63,26,42.8946,-78.891446,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,11/27/2001,Not in floodplain,BUFFALO CITY SD,140600,182254.78703587234,4756460.8135714065
1440,"51 Hudson St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90042,,NA,36029007104,149,63,26,42.894646,-78.891353,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,11/27/2001,Not in floodplain,BUFFALO CITY SD,140600,182262.618100892,4756465.57094771
1440,"2 Esperar St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90043,,NA,36029007104,149,63,26,42.894162,-78.891113,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,11/27/2001,Not in floodplain,BUFFALO CITY SD,140600,182279.72816180869,4756410.9079773445
1440,"4 Esperar St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90044,,NA,36029007104,149,63,26,42.894169,-78.891098,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,11/27/2001,Not in floodplain,BUFFALO CITY SD,140600,182280.9890863857,4756411.628724655
1440,"6 Esperar St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90045,,NA,36029007104,149,63,26,42.894176,-78.891083,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,11/27/2001,Not in floodplain,BUFFALO CITY SD,140600,182282.2500106824,4756412.349472189
1440,"8 Esperar St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90046,,NA,36029007104,149,63,26,42.894183,-78.891067,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,11/27/2001,Not in floodplain,BUFFALO CITY SD,140600,182283.59259677771,4756413.066439338
1440,"10 Esperar St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90047,,NA,36029007104,149,63,26,42.89419,-78.891052,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,11/27/2001,Not in floodplain,BUFFALO CITY SD,140600,182284.85352051834,4756413.787187316
1440,"12 Esperar St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90048,,NA,36029007104,149,63,26,42.894198,-78.891036,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,11/27/2001,Not in floodplain,BUFFALO CITY SD,140600,182286.2012478261,4756414.615220212
1440,"14 Esperar St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90049,,NA,36029007104,149,63,26,42.894203,-78.891024,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,11/27/2001,Not in floodplain,BUFFALO CITY SD,140600,182287.20690131106,4756415.125179782
1440,"16 Esperar St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90050,,NA,36029007104,149,63,26,42.894211,-78.891009,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,11/27/2001,Not in floodplain,BUFFALO CITY SD,140600,182288.4729660254,4756415.956993644
1440,"2 Amistad Ln, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90051,,NA,36029007104,149,63,26,42.894208,-78.892279,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,10/4/2001,Not in floodplain,BUFFALO CITY SD,140600,182184.7467507081,4756420.425870349
1440,"4 Amistad Ln, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90052,,NA,36029007104,149,63,26,42.89419,-78.89226,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,10/4/2001,Not in floodplain,BUFFALO CITY SD,140600,182186.20574799314,4756418.354841839
1440,"6 Amistad Ln, Buffalo, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90053,,NA,36029007104,149,63,26,42.894171,-78.892242,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,10/4/2001,Not in floodplain,BUFFALO CITY SD,140600,182187.57794073178,4756416.176530161
1440,"8 Amistad Ln, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90054,,NA,36029007104,149,63,26,42.894153,-78.892224,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,10/4/2001,Not in floodplain,BUFFALO CITY SD,140600,182188.95527777652,4756414.109284087
1440,"10 Amistad Ln, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90055,,NA,36029007104,149,63,26,42.894135,-78.892205,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,10/4/2001,Not in floodplain,BUFFALO CITY SD,140600,182190.41427784454,4756412.038256626
1440,"12 Amistad Ln, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90056,,NA,36029007104,149,63,26,42.894117,-78.892187,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,10/4/2001,Not in floodplain,BUFFALO CITY SD,140600,182191.79161669046,4756409.971011214
1440,"14 Amistad Ln, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90057,,NA,36029007104,149,63,26,42.894098,-78.892168,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,10/4/2001,Not in floodplain,BUFFALO CITY SD,140600,182193.24547532335,4756407.788919188
1440,"16 Amistad Ln, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90058,,NA,36029007104,149,63,26,42.89408,-78.89215,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,10/4/2001,Not in floodplain,BUFFALO CITY SD,140600,182194.62281599548,4756405.721674445
1440,"24 Esperar St, BUFFALO, 14201",1,Lakeview Associates 98 LLC - Lakeview LP Acquisition 2016 LLC,NY-02-90059,,NA,36029007104,149,63,26,42.894242,-78.890949,Lakeview Associates,139,65,Roizman,,,,Erie,New Construction,9/27/2001,Not in floodplain,BUFFALO CITY SD,140600,182293.5320800572,4756419.173186025
